year,surveyID,beachID,beach_name,beach_county,beach_region,lat,lon,survey_window,wind_direction,wind_strength,sea_state,tot_survey_hours,number_volunteers,length_surveyed_metres,lighters_tobacco_pouches,cigarette_packets,cigarette_stubs
2012,33996,3934,Stinky Bay (Poll na Craan),Western Isles,Scotland,57.4315414,-7.392328977,Spring 2012,Offshore,Strong,Moderate,2,8,100,0,2,0
2012,34421,2099,West Angle Bay,Pembrokeshire,Wales,51.68683831,-5.107904782,Spring 2012,Offshore,Light,Calm,1,5,100,,1,3
2012,34183,2514,South Queensferry,Edinburgh,Scotland,55.99133662,-3.397393226,Spring 2012,,Light,Calm,0.75,32,100,,3,4
2012,34247,3431,Seatown East,Dorset,South West England,50.72041065,-2.818148732,Spring 2012,Onshore,Light,Calm,2,2,100,,,
2012,27566,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,Summer 2012,Onshore,Strong,Moderate,1.5,31,100,2,,2
2012,33994,2570,Instow,Devon,South West England,51.05472566,-4.181893094,Summer 2012,,Light,Calm,1,5,100,4,1,9
2012,34276,3201,Aldeburgh (Fort Green - north),Suffolk,South East England,52.14721963,1.601396799,Summer 2012,Onshore,Strong,Moderate,0.42,13,100,1,0,1
2012,34391,3620,Pettycur Bay,Fife,Scotland,56.0621139,-3.183744649,Summer 2012,,Light,Moderate,1.5,2,100,,,
2012,34011,3693,Hazelbank Beach,Co. Antrim,Northern Ireland,54.66381069,-5.900849104,Summer 2012,,Light,Moderate,1,50,100,4,0,23
2012,34230,3828,North Gare (Blue Lagoon) Beach,County Durham,North East England,54.63788301,-1.168541908,Summer 2012,Onshore,Strong,Moderate,1,12,100,2,0,4
2012,34044,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,Summer 2012,Offshore,Strong,Calm,1,5,100,2,1,2
2012,33997,2181,Ramsgate Main Sands,Kent,South East England,51.3334817,1.424281965,Summer 2012,Onshore,Light,Calm,1.33,9,100,1,0,107
2012,33998,3935,Ramsgate (Lifeguard station to playground),Kent,South East England,51.332234,1.4251059,Summer 2012,Onshore,Light,Calm,1,10,100,1,0,98
2012,34079,3924,Fisherrow 2,East Lothian,Scotland,55.94582353,-3.063887358,Summer 2012,,,,4,8,100,10,0,19
2012,34080,3926,Fisherrow 4,East Lothian,Scotland,55.94653246,-3.061473369,Summer 2012,,,,4,8,100,0,0,5
2012,34081,3929,Fisherrow 7,East Lothian,Scotland,55.94782111,-3.057605624,Summer 2012,,,,4,7,100,1,0,0
2012,34082,3931,Fisherrow 9,East Lothian,Scotland,55.94940674,-3.050293922,Summer 2012,,,,4,8,100,0,0,3
2012,34083,3932,Fisherrow 10,East Lothian,Scotland,55.94856904,-3.054574728,Summer 2012,,,,4,8,100,0,5,0
2012,46450,3923,Fisherrow 1,East Lothian,Scotland,55.94576045,-3.064005375,Summer 2012,,,,4,8,100,2,3,62
2012,46451,3925,Fisherrow 3,East Lothian,Scotland,55.94619602,-3.062632084,Summer 2012,,,,4,8,100,2,0,6
2012,46452,3927,Fisherrow 5,East Lothian,Scotland,55.94690794,-3.060132265,Summer 2012,,,,4,8,100,4,1,13
2012,46453,3928,Fisherrow 6,East Lothian,Scotland,55.94736753,-3.058957457,Summer 2012,,,,4,8,100,0,0,2
2012,46454,3930,Fisherrow 8,East Lothian,Scotland,55.94826266,-3.056108951,Summer 2012,,,,4,8,100,0,0,0
2012,34197,2243,Kinghorn Harbour,Fife,Scotland,56.06934064,-3.172103762,Summer 2012,Onshore,Strong,Rough,1,5,100,1,3,68
2012,34311,3554,Marine Lake,North Somerset,South West England,51.35184389,-2.990899086,Summer 2012,Offshore,Strong,Rough,0.82,2,100,1,,45
2012,34004,3040,Kirkcaldy (Seafield),Fife,Scotland,56.09669938,-3.158612251,Summer 2012,,Strong,Calm,1,8,100,5,0,5
2012,27597,2582,Budds Farm,Hampshire,South East England,50.84144188,-0.995753064,Summer 2012,Onshore,,Calm,1.5,8,100,2,,
2012,27345,3828,North Gare (Blue Lagoon) Beach,County Durham,North East England,54.63788301,-1.168541908,Summer 2012,,,,1,10,100,4,0,0
2012,34013,3204,Pett Level,East Sussex,South East England,50.88763647,0.688869566,Summer 2012,Onshore,Strong,Moderate,1,3,100,2,0,0
2012,34012,3116,Langland Bay,Swansea,Wales,51.56783504,-4.013185666,Summer 2012,Onshore,Light,Calm,1.5,25,100,2,0,0
2012,34017,2889,Westward Ho!,Devon,South West England,51.05174335,-4.230273064,Summer 2012,,,,1,32,100,1,3,0
2012,34040,2892,Broughton,Vale of Glamorgan,Wales,51.42502781,-3.582325406,Summer 2012,Onshore,Light,Moderate,0.33,1,100,0,0,0
2012,27679,3651,Rye Harbour,East Sussex,South East England,50.92619926,0.770800123,Summer 2012,Offshore,Light,Calm,1.5,2,100,,,
2012,34008,3359,Cockleridge (nr Bantham beach),Devon,South West England,50.28110395,-3.875372143,Summer 2012,,,Moderate,1,8,100,5,0,0
2012,27600,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,Summer 2012,Onshore,Strong,Moderate,1.25,9,100,1,1,1
2012,34010,3866,"Helensburgh Beach, West Bay",Argyll & Bute,Scotland,56.00722356,-4.759590626,Summer 2012,Onshore,,Moderate,3,3,100,1,0,36
2012,27598,2130,Lunderston Bay,Inverclyde,Scotland,55.92119534,-4.874700308,Summer 2012,,Light,Calm,1.75,13,100,5,5,6
2012,34198,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,Summer 2012,Onshore,Light,Calm,2.33,2,100,2,,
2012,27618,3035,Easington Beach,East Riding of Yorkshire,North East England,53.64649489,0.128939152,Summer 2012,Offshore,Light,Calm,2,1,100,1,2,2
2012,35156,23581,Stone Creek,East Yorkshire,North East England,53.639346,-0.114412308,Summer 2012,,,,0,4,100,1,,
2012,34074,2510,Saunton Sands,Devon,South West England,51.10160105,-4.224100772,Summer 2012,,Light,Moderate,1.25,14,100,1,0,17
2012,27681,2076,Temple,Fife,Scotland,56.209018,-2.958633,Summer 2012,Onshore,Light,Calm,1.5,9,100,,,1
2012,34233,2128,Cold Knap Beach,Vale of Glamorgan,Wales,51.38971312,-3.296123743,Summer 2012,Onshore,Light,Calm,2,2,100,3,6,9
2012,34223,2250,Kilmory,Argyll,Scotland,55.90935432,-5.683691945,Summer 2012,Onshore,Light,Moderate,1.25,18,100,3,1,
2012,27596,3694,Cocklawburn,Northumberland,North East England,55.73170975,-1.957001641,Summer 2012,Offshore,Light,Calm,0.92,3,100,1,,
2012,27615,3431,Seatown East,Dorset,South West England,50.72041065,-2.818148732,Summer 2012,Onshore,Light,Calm,1,3,100,,,
2012,27604,2099,West Angle Bay,Pembrokeshire,Wales,51.68683831,-5.107904782,Autumn 2012,,Light,Calm,1,1,100,,,3
2012,27614,2101,Saltburn 1 (Beck to the Pennant),North Yorkshire,North East England,54.58600289,-0.967633724,Autumn 2012,Onshore,Light,Calm,1.33,10,100,,2,
2012,27627,3938,Pembrey Burrows,Carmarthenshire,Wales,51.67377938,-4.266514778,Autumn 2012,,,,1.5,3,100,1,,1
2012,27606,3392,Old Hunstanton Beach,Norfolk,South East England,52.95298842,0.497549772,Autumn 2012,Offshore,Light,Calm,1.25,28,100,,,15
2012,27609,3084,Hornsea,East Riding of Yorkshire,North East England,53.91223833,-0.159451962,Autumn 2012,,Light,Calm,0.75,21,100,,1,63
2012,27612,3618,Rock-a-Nore,East Sussex,South East England,50.85600247,0.598052144,Autumn 2012,Onshore,Strong,Calm,1,9,100,1,1,44
2012,27527,3086,Skegness (North)/Winthorpe,Lincolnshire,North East England,53.16618423,0.352255958,Autumn 2012,,Light,Calm,1,8,100,1,0,59
2012,27549,2796,Felixstowe Pier Heading North,Suffolk,South East England,51.95808507,1.346565485,GBBC,Offshore,Light,Calm,1.17,20,100,,,108
2012,27563,2159,Viking Bay ,Kent,South East England,51.35771319,1.443328857,GBBC,Offshore,Light,Calm,2,15,100,,3,256
2012,27424,3393,Rocquaine - Fort Grey End,Guernsey,Channel Islands,49.43761398,-2.653772235,GBBC,Onshore,Light,Calm,4,5,100,,2,44
2012,27473,3679,"Carleon Cove, Poltesco",Cornwall,South West England,49.99745307,-5.170630156,GBBC,Offshore,Light,Calm,1.5,8,100,0,0,1
2012,27498,3256,Rustington,West Sussex,South East England,50.80249032,-0.511658192,GBBC,Onshore,Strong,Moderate,1,9,100,,,
2012,27453,2382,Silverburn,Fife,Scotland,56.20595412,-2.970520132,GBBC,Offshore,Strong,Rough,1.5,8,100,1,,2
2012,27475,2117,Castlerock Beach,Co. Londonderry,Northern Ireland,55.16602002,-6.788482384,GBBC,Onshore,Strong,Rough,1.17,49,100,4,3,5
2012,27560,2595,Landguard Point,Suffolk,South East England,51.93197085,1.32127099,GBBC,,,,2,4,100,,,3
2012,27438,3805,Bishopstone Cliffs,Kent,South East England,51.37491476,1.169325113,GBBC,Offshore,Light,Calm,0.67,13,100,4,1,3
2012,27337,2302,Hendra (East Praa Sands),Cornwall,South West England,50.10177396,-5.386873483,GBBC,Onshore,Light,Calm,4.75,10,100,4,1,7
2012,27520,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,GBBC,Onshore,Strong,Moderate,8,36,100,2,0,13
2012,27531,2582,Budds Farm,Hampshire,South East England,50.84144188,-0.995753064,GBBC,Onshore,Light,Calm,1.5,5,100,7,,
2012,27377,2118,Tentsmuir Point National Nature Reserve,Fife,Scotland,56.40480256,-2.808652813,GBBC,Onshore,Light,Calm,2.5,80,100,1,2,10
2012,27336,2279,Gunwalloe Fishing Cove Shore,Cornwall,South West England,50.05381628,-5.279153056,GBBC,Offshore,Light,Calm,2,19,100,7,1,14
2012,27349,3894,Hopeton House,Edinburgh,Scotland,55.994125,-3.439745,GBBC,Onshore,Light,Calm,2,46,100,,1,2
2012,27402,2549,Humphrey Head,Cumbria,North West England,54.15582518,-2.93454051,GBBC,Onshore,Light,Calm,2,13,100,1,,5
2012,27469,4196,Hayling West Beach,Hampshire,South East England,50.78507455,-1.016138792,GBBC,Onshore,Light,Moderate,1.5,12,100,3,,
2012,27505,2399,Sizewell,Suffolk,South East England,52.20392471,1.622200012,GBBC,Offshore,Light,Calm,2,12,100,3,4,21
2012,27529,2700,Plumpudding (Minnis Bay),Kent,South East England,51.37757276,1.266575604,GBBC,Offshore,Light,Calm,1,14,100,,2,4
2012,27542,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,GBBC,Onshore,Strong,Moderate,1.5,51,100,4,1,39
2012,27558,2987,Porth Cwyfan,Isle of Anglesey,Wales,53.186339,-4.488258362,GBBC,Offshore,Light,Moderate,2.33,30,100,3,1,
2012,27585,2199,Spittal,Northumberland,North East England,55.75687792,-1.9888451,GBBC,Offshore,Light,Calm,1.83,12,100,0,0,2
2012,27340,3881,Dunwich Village South,Suffolk,South East England,52.277256,1.632886,GBBC,Onshore,Light,Calm,2,4,100,0,2,2
2012,27350,2530,Rhossili,Swansea,Wales,51.57255265,-4.288876397,GBBC,,Strong,Moderate,1.5,20,100,1,0,6
2012,27354,2243,Kinghorn Harbour,Fife,Scotland,56.06934064,-3.172103762,GBBC,Onshore,Strong,Moderate,1,16,100,1,,262
2012,27383,2900,Blackhall Rocks (from stack South),County Durham,North East England,54.74454893,-1.268264173,GBBC,,,Calm,2,43,100,10,3,5
2012,27393,2310,Shingle Street,Suffolk,South East England,52.03249293,1.454150567,GBBC,,Light,Calm,7,5,100,,2,8
2012,27423,3645,Maryport North Quay,Cumbria,North West England,54.715957,-3.50173,GBBC,Onshore,Strong,Moderate,2,3,100,2,,
2012,27425,2603,Redcar,North Yorkshire,North East England,54.618869,-1.061151,GBBC,,,,1.5,7,100,,,31
2012,27500,2812,Hamble Common Foreshore,Hampshire,South East England,50.85040949,-1.315569878,GBBC,Onshore,,Moderate,2,11,100,1,,8
2012,27525,2068,Newcastle,Co. Down,Northern Ireland,54.21225487,-5.886740684,GBBC,Onshore,Light,Moderate,3.5,20,100,5,12,418
2012,27564,3431,Seatown East,Dorset,South West England,50.72041065,-2.818148732,GBBC,Onshore,Light,Calm,2,9,100,,,
2012,27623,4202,Lowestoft North,Suffolk,South East England,52.48821606,1.76158905,GBBC,,Light,Calm,1.5,8,100,,14,45
2012,62179,2970,Dunwich Village,Suffolk,South East England,52.27625254,1.63441143,GBBC,Onshore,Light,Calm,2,6,100,,2,10
2012,27476,3857,Magilligan Point,Co. Londonderry,Northern Ireland,55.19455851,-6.960372358,GBBC,Onshore,Strong,Moderate,1.42,19,100,5,17,162
2012,27391,3037,Spurn NNR,East Riding of Yorkshire,North East England,53.57721341,0.118605059,GBBC,Offshore,Light,Calm,2,30,100,1,12,1
2012,27396,3321,Gunwalloe Fishing Cove,Cornwall,South West England,50.05406656,-5.278286934,GBBC,Onshore,Light,Calm,1.5,11,100,8,,
2012,27499,2570,Instow,Devon,South West England,51.05472566,-4.181893094,GBBC,,Light,Calm,1.5,7,100,,2,34
2012,27511,2871,Waxham,Norfolk,South East England,52.78116987,1.619925499,GBBC,,Light,Calm,2,5,100,,,28
2012,27457,2892,Broughton,Vale of Glamorgan,Wales,51.42502781,-3.582325406,GBBC,Onshore,Strong,Rough,0.83,1,100,,,
2012,27484,4273,Nethermill,West Lothian,Scotland,55.99,-3.47,GBBC,,Strong,Rough,1.17,8,100,,3,4
2012,27528,2947,Dalintober and Low Askomil,Argyll and Bute,Scotland,55.42795415,-5.594873428,GBBC,Onshore,Light,Calm,6.07,12,100,3,6,12
2012,27625,3296,Penllech (North),Gwynedd,Wales,52.88489939,-4.665154537,GBBC,,,,3,6,100,3,,1
2012,27642,3730,Towyn North,Gwynedd,Wales,52.90784089,-4.629567861,GBBC,,,,2,6,100,,,5
2012,27368,3651,Rye Harbour,East Sussex,South East England,50.92619926,0.770800123,GBBC,Offshore,Light,Calm,2,16,100,,,
2012,27478,3858,Portrush Nature Reserve Beach,Co. Londonderry,Northern Ireland,55.20939577,-6.653986573,GBBC,Onshore,Strong,Moderate,0.75,3,100,1,2,4
2012,27335,3527,Bawdsey Point,Suffolk,South East England,51.98712665,1.394104958,GBBC,,Light,Moderate,1,8,100,0,2,0
2012,27394,2650,Braye,Alderney,Channel Islands,49.721191,-2.196579,GBBC,Offshore,Light,Calm,0.5,16,100,,,36
2012,27514,2832,Harwich,Essex,South East England,51.94382177,1.29116714,GBBC,Offshore,Light,Calm,1.5,24,100,1,4,22
2012,27482,3201,Aldeburgh (Fort Green - north),Suffolk,South East England,52.14721963,1.601396799,GBBC,Onshore,Light,Calm,0.47,25,100,,1,4
2012,27512,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,GBBC,Onshore,Strong,Moderate,3.5,6,100,1,,
2012,27535,3654,Netley Abbey,Hampshire,South East England,50.87508096,-1.35748744,GBBC,,Light,Calm,1,26,100,4,2,
2012,27442,2737,Carnfunnock,Co. Antrim,Northern Ireland,54.89003625,-5.842366218,GBBC,Onshore,Light,Calm,2,1,100,,,
2012,27375,2259,Walcott,Norfolk,South East England,52.83951335,1.510486525,GBBC,Offshore,Light,Moderate,2,8,100,2,4,35
2012,27419,3342,"Little Beach, Berwick upon Tweed",Northumberland,North East England,55.7683416,-1.990306377,GBBC,Offshore,Strong,Calm,0.75,5,100,,,
2012,27437,2957,Ringstead,Dorset,South West England,50.630535,-2.35237,GBBC,,Light,Calm,2,7,100,,,
2012,27502,2985,Chesil Beach (Abbotsbury),Dorset,South West England,50.651457,-2.606932,GBBC,Onshore,Light,Moderate,1,16,100,,6,
2012,27503,3803,Chesil Beach - From Cove House Inn heading northwards,Dorset,South West England,50.55914882,-2.448384762,GBBC,Onshore,Strong,Moderate,2.25,13,100,15,8,
2012,27510,2412,Hengistbury Head,Dorset,South West England,50.71387243,-1.746370196,GBBC,,Strong,Moderate,2,25,100,,,25
2012,27491,3450,Tidemills,East Sussex,South East England,50.7825376,0.068085194,GBBC,Onshore,Light,Moderate,1.25,3,100,,,
2012,27403,3780,Brean Down South,Somerset,South West England,51.31243444,-3.010742068,GBBC,Onshore,Light,Calm,1,30,100,4,6,40
2012,27339,2400,Caol Beach,Highland,Scotland,56.83589793,-5.103889704,GBBC,,,,1,10,100,1,3,
2012,27355,3876,St Andrews Beach (On Bruce Embankment),Fife,Scotland,56.344309,-2.800238,GBBC,,Light,Calm,1,10,100,1,4,248
2012,27384,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,GBBC,Onshore,Strong,Rough,1,43,100,15,1,21
2012,27392,2336,"Flamborough, South Landing",East Riding of Yorkshire,North East England,54.103925,-0.11683,GBBC,Offshore,Light,Calm,2,20,100,2,2,
2012,27395,2509,Gwithian,Cornwall,South West England,50.2300656,-5.391438555,GBBC,Offshore,Light,Calm,1.5,12,100,4,,14
2012,27406,2997,Gosford Bay,East Lothian,Scotland,55.99851689,-2.894790348,GBBC,Onshore,Light,Calm,5,7,100,1,,
2012,27444,3090,Ferring,West Sussex,South East England,50.80251744,-0.447767973,GBBC,,,,1,2,100,11,,1
2012,27456,2903,Three Cliffs Bay,Swansea,Wales,51.57260205,-4.11375761,GBBC,Offshore,Strong,Moderate,2,8,100,4,1,
2012,27497,2621,St Abbs,Berwickshire,Scotland,55.89655751,-2.128080726,GBBC,Offshore,Strong,Calm,2,7,100,,,2
2012,27522,3624,Lee-on-the-Solent,Hampshire,South East England,50.80097823,-1.203957796,GBBC,Onshore,Light,Moderate,1,13,100,1,1,1
2012,27369,2284,Jackson's Bay,Vale of Glamorgan,Wales,51.39223037,-3.264666796,GBBC,Onshore,Light,Moderate,2,5,100,,,50
2012,27467,2889,Westward Ho!,Devon,South West England,51.05174335,-4.230273064,GBBC,,,,1.25,10,100,,,
2012,27344,2128,Cold Knap Beach,Vale of Glamorgan,Wales,51.38971312,-3.296123743,GBBC,Onshore,Light,Moderate,0.5,16,100,0,9,10
2012,27462,3519,Grande Greve,Sark,Channel Islands,49.42052158,-2.367339134,GBBC,Onshore,Light,Moderate,3,6,100,2,,
2012,27489,3270,Pennan Head,Aberdeenshire,Scotland,57.68263317,-2.246940136,GBBC,,Strong,Moderate,0.5,6,100,2,,
2012,27431,2943,Munlochy Bay (North Shore),Highland,Scotland,57.54816401,-4.199202962,GBBC,Onshore,Light,Calm,1.5,1,100,,,
2012,27452,2981,Arbroath West,Angus,Scotland,56.55644933,-2.579410672,GBBC,,Strong,Moderate,0.75,5,100,1,,
2012,27506,2587,Spey Bay,Moray,Scotland,57.672825,-3.084803,GBBC,,,,2,8,100,1,,1
2012,27421,2613,Cayton Bay,North Yorkshire,North East England,54.243576,-0.357303,GBBC,Onshore,Light,Calm,1.33,1,100,,,
2012,27361,3941,Newgale (bottom of Wood Hill),Pembrokeshire,Wales,51.85310379,-5.124038458,GBBC,Onshore,Strong,Moderate,1.5,52,100,1,2,3
2012,27501,3054,Carrick Bay,Dumfries and Galloway,Scotland,54.82441341,-4.217226505,GBBC,Onshore,Light,Moderate,1,6,100,2,,
2012,27658,3530,Montrose,Angus,Scotland,56.710775,-2.448127,GBBC,Onshore,Light,Calm,1,2,100,,,
2012,27665,5019,Lunan Bay North,Angus,Scotland,56.65568225,-2.503080276,GBBC,Onshore,Light,Calm,2,6,100,,1,6
2012,27357,3781,Bawdsey Manor,Suffolk,South East England,51.99222089,1.412169847,GBBC,Onshore,Light,Calm,1,50,100,,,2
2012,27389,2296,Old Hunstanton,Norfolk,South East England,52.954714,0.50150871,GBBC,Onshore,Strong,Moderate,1,25,100,6,5,11
2012,27433,3371,Erwarton foreshore (north shore of the Stour),Suffolk,South East England,51.95921597,1.24757183,GBBC,Onshore,Light,Moderate,1.5,21,100,,,
2012,27561,3133,Covesea East (Eastside),Moray,Scotland,57.72177556,-3.361001015,GBBC,,,,1,2,100,,,
2012,27562,2163,Covesea East (Westside),Moray,Scotland,57.71588513,-3.39477539,GBBC,,,,1,2,100,3,,3
2012,27399,2195,"West Beach, Flatholm Island",Vale of Glamorgan,Wales,51.37724926,-3.125139277,GBBC,Onshore,Strong,Moderate,1.5,8,100,3,,
2012,27565,2788,Llanelli,Carmarthenshire,Wales,51.67389249,-4.176194072,GBBC,Onshore,Light,Moderate,1,5,100,,1,12
2012,27490,2745,Black Rock Sands,Gwynedd,Wales,52.90940673,-4.182803035,GBBC,Onshore,Strong,Moderate,1.5,6,100,4,,23
2012,27495,2727,Poppit,Pembrokeshire,Wales,52.106482,-4.701649,GBBC,Offshore,,Moderate,1.17,7,100,1,,14
2012,27550,3011,Porth Dafarch,Isle of Anglesey,Wales,53.287433,-4.651438,GBBC,Onshore,Strong,Moderate,1.5,7,100,,1,17
2012,27533,3518,Dingieshowe,Orkney,Scotland,58.91592507,-2.781441861,GBBC,Offshore,Strong,,0.5,15,100,,,
2012,27610,3030,Salcombe Regis,Devon,South West England,50.68199362,-3.210775852,Autumn 2012,Onshore,Light,Calm,2,15,100,9,1,
2012,27590,3110,North Berwick East,East Lothian,Scotland,56.05939355,-2.721105815,Autumn 2012,Offshore,Light,Calm,1,25,100,,,35
2012,27513,3541,Morfa Dyffryn - Naturist beach,Gwynedd,Wales,52.78496604,-4.125843644,Autumn 2012,Offshore,Light,Calm,1.25,2,100,,,2
2012,27629,2076,Temple,Fife,Scotland,56.209018,-2.958633,Autumn 2012,Onshore,Light,Calm,1.5,14,100,,,
2012,27601,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,Autumn 2012,Onshore,Light,Calm,1.25,10,100,3,,9
2012,27654,4991,"West Bay, West Beach",Dorset,South West England,50.7099049,-2.763383388,Autumn 2012,,,,1.5,40,100,,1,5
2012,27653,4866,"West Bay, East Beach",Dorset,South West England,50.70912358,-2.760057449,Autumn 2012,,,,1.25,40,100,1,1,78
2012,27411,3244,Batten Bay,Devon,South West England,50.35751289,-4.126444459,Autumn 2012,,Light,Calm,1.25,13,100,5,13,25
2012,27594,3591,Esplanade,Argyll and Bute,Scotland,56.41927521,-5.479533076,Autumn 2012,Onshore,Light,Calm,1,24,100,2,1,44
2012,27461,2444,Mersea Island,Essex,South East England,51.80161335,0.947497399,Autumn 2012,,Light,Calm,4.5,15,100,1,,
2012,27470,2218,Hessle Foreshore,East Riding of Yorkshire,North East England,53.716114,-0.45794964,Autumn 2012,,Light,Calm,1,2,100,,,
2012,35007,4274,Saltwick Bay ,North Yorkshire,North East England,54.485219,-0.585974,Autumn 2012,,,,0,6,100,1,,5
2012,27619,2493,Thurstaston (Dee Estuary),Wirral,North West England,53.34791119,-3.156817062,Autumn 2012,,Light,Calm,1.5,24,100,,5,10
2012,35006,4274,Saltwick Bay ,North Yorkshire,North East England,54.485219,-0.585974,Autumn 2012,,,,2,6,100,1,,5
2012,27519,3244,Batten Bay,Devon,South West England,50.35751289,-4.126444459,Autumn 2012,,Light,,1.17,12,100,3,1,0
2012,27567,3828,North Gare (Blue Lagoon) Beach,County Durham,North East England,54.63788301,-1.168541908,Autumn 2012,Onshore,Light,Moderate,1.5,10,100,4,0,0
2012,27607,2767,New Brighton,Wirral,North West England,53.44246602,-3.041936189,Autumn 2012,Onshore,Strong,Rough,1.25,7,100,2,,13
2012,27661,3771,St Marys (Town Beach),Isles of scilly,South West England,49.915364,-6.314023,Autumn 2012,Onshore,Light,Calm,2,10,100,,,8
2012,34209,3694,Cocklawburn,Northumberland,North East England,55.73170975,-1.957001641,Autumn 2012,Onshore,Strong,Moderate,0.67,3,100,1,,
2012,34120,3770,Samson,Isles of Scilly,South West England,49.933722,-6.351493,Autumn 2012,Onshore,Light,Calm,1,10,100,,,
2012,34118,3768,White Island Bay,Isles of Scilly,South West England,49.977153,-6.291146,Autumn 2012,Onshore,,Moderate,3.25,11,100,,,
2012,27543,3866,"Helensburgh Beach, West Bay",Argyll & Bute,Scotland,56.00722356,-4.759590626,Autumn 2012,Onshore,Strong,Rough,2,3,100,6,,
2012,27551,3244,Batten Bay,Devon,South West England,50.35751289,-4.126444459,Autumn 2012,Offshore,Strong,Rough,1.08,8,100,3,7,2
