ID,Country,Area,Individual wind farm ID,Lat,Long,Spp level,Order or class,Common name,Genus,Species,All species studied?,Duration (years),Total period (d),Metrics,Value,Quality,Correction factor used?,Estimation of value,Buffer area m2,Main habitat,Habitat detail,N wind farms,N turbines,Per turbine output (MW)
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Sharp-tailed Grouse,Tympanuchus,phasianellus,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Sandhill Crane,Antigone,canadensis,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Eastern Wood-Pewee,Contopus,virens,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Virginia Rail,Rallus,limicola,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Rose-breasted grosbeak,Pheucticus,ludovicianus,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Rough-legged Buzzard,Buteo,lagopus,Y,5,365,Annual mortality per turbine,0.027869,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Veery,Catharus ,fuscescens,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Evening Grosbeak,Coccothraustes,vespertinus,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Osprey,Pandion,haliaetus,Y,5,365,Annual mortality per turbine,0.013485,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Common Pheasant,Phasianus,colchicus,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Lesser Yellowlegs,Tringa ,flavipes,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Wild Turkey,Meleagris ,gallopavo,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,Goosander,Mergus,merganser,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,House Finch,Carpodacus ,mexicanus,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,aves,American Tree Sparrow,Spizella ,arborea,Y,5,365,Annual mortality per turbine,0.006293,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,2,chiroptera,Bat sp,,,Y,5,365,Annual mortality per turbine,24.93,Low,Y,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,5,365,% species composition,32.7,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Eastern Red Bat,Lasiurus ,borealis,Y,5,365,% species composition,20.8,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Big Brown Bat,Eptesicus ,fuscus,Y,5,365,% species composition,12.3,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,5,365,% species composition,19.1,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,5,365,% species composition,14.2,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Northern Long-eared Bat,Myotis ,septentrionalis,Y,5,365,% species composition,0.36,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Eastern pipistrelle,Perimyotis ,subflavus,Y,5,365,% species composition,0.31,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Long-legged bat,Macrophyllum ,macrophyllum,Y,5,365,% species composition,0.02,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Eastern Small-footed Bat,Myotis ,leibii,Y,5,365,% species composition,0.07,Low,N,N,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,5,365,Annual mortality per turbine,8.15211,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Eastern Red Bat,Lasiurus ,borealis,Y,5,365,Annual mortality per turbine,5.18544,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Big Brown Bat,Eptesicus ,fuscus,Y,5,365,Annual mortality per turbine,3.06639,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,5,365,Annual mortality per turbine,4.76163,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Little Brown Bat,Myotis ,lucifugus,Y,5,365,Annual mortality per turbine,3.54006,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Northern Long-eared Bat,Myotis ,septentrionalis,Y,5,365,Annual mortality per turbine,0.089748,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Eastern pipistrelle,Perimyotis ,subflavus,Y,5,365,Annual mortality per turbine,0.077283,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Long-legged bat,Macrophyllum ,macrophyllum,Y,5,365,Annual mortality per turbine,0.004986,Low,Y,Y,,,,,2502,
124,Canada,Canada,"Canada, Ontario Atlantic Canda, Alberta",55.065783,-101.220066,1,chiroptera,Eastern Small-footed Bat,Myotis ,leibii,Y,5,365,Annual mortality per turbine,0.017451,Low,Y,Y,,,,,2502,
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Turkey Vulture,Cathartes ,aura,Y,1,365,Annual mortality per turbine,0.275,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Northern bobwhite,Colinus,virginianus,Y,1,365,Annual mortality per turbine,0.125,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Greater Roadrunner,Geococcyx,californianus,Y,1,365,Annual mortality per turbine,0.125,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Mourning Dove,Zenaida ,macroura,Y,1,365,Annual mortality per turbine,0.075,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,2,aves,UnID'd bird,,,Y,1,365,Annual mortality per turbine,0.025,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Red-tailed Hawk,Buteo,jamaicensis,Y,1,365,Annual mortality per turbine,0.025,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Blue Jay,Cyanocitta,cristata,Y,1,365,Annual mortality per turbine,0.025,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Northern Mockingbird,Mimus ,polyglottos,Y,1,365,Annual mortality per turbine,0.025,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Great Horned Owl,Bubo ,virginianus,Y,1,365,Annual mortality per turbine,0.025,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,aves,Barn Owl,Tyto,alba,Y,1,365,Annual mortality per turbine,0.025,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,2,aves,Bird sp,,,Y,1,365,Annual mortality per turbine,0.75,Low,Y,N,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,2,chiroptera,Bat sp,,,Y,1,365,Annual mortality per turbine,55.35,Low,Y,N,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,chiroptera,Brazilian Free-tailed bat,Tadarida,brasiliensis,Y,1,365,Annual mortality per turbine,48.43125,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,1,365,Annual mortality per turbine,4.941964286,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,chiroptera,Desert Red Bat,Lasiurus,blossevillii,Y,1,365,Annual mortality per turbine,0.988392857,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
136,USA,"Borden, Garza, and Scurry Counties in the southern portion of the Texas Panhandle",Red Canyon Wind Energy Center,32.88333333,-101.1333333,1,chiroptera,Western Pipistrelle,Parastrellus ,hesperus,Y,1,365,Annual mortality per turbine,0.988392857,Low,Y,Y,10000,Farmland and grassland,"mixed grass, forbs, and shrubs and rotational grazing management for cattle",1,56,1.5
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.269,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.198,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.062,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.222,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.176,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.16,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Golden Eagle,Aquila ,chrysaetos,N,1,365,Annual mortality per MW,0.027,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,0.855,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,1.609,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,0.435,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,0.512,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,1.285,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,1.252,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,0.69,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,1,365,Annual mortality per MW,0.4,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,0.384,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,2.102,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,0.581,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,1.34,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,0.795,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,0.591,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,0.998,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,American Kestrel,Falco ,sparverius,N,1,365,Annual mortality per MW,0.427,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,1.398,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,1.509,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,3.114,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,0.588,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,2.375,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,4.375,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,1.213,High,Y,N,,,,64,,
75,USA,All country,USA,38.171422,-100.606107,1,aves,Burrowing Owl,Athene ,cunicularia,N,1,365,Annual mortality per MW,0.665,High,Y,N,,,,64,,
187,USA,"Central U.S., Texas",Buffalo Gap I,32.31055556,-100.1491667,2,aves,Nocturnal migrants,,,N,10,365,Annual mortality per turbine,<1,High,,N,,,,1,120,2
75,USA,"Central U.S., Texas",Buffalo Gap,32.31055556,-100.1491667,2,aves,Raptor sp,,,N,1,365,Annual mortality per MW,1.169,High,Y,N,,,,1,21,1.8
75,USA,"Central U.S., Texas",Buffalo Gap,32.31055556,-100.1491667,2,aves,Raptor sp,,,N,1,365,Annual mortality per turbine,2.1042,High,Y,N,,,,1,21,1.8
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,2,aves,Bird sp,,,Y,2,365,Annual mortality per turbine,0.22,Medium,Y,N,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,2,aves,Large bird sp,,,Y,2,365,Annual mortality per turbine,0.11,Medium,Y,N,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,2,aves,small+medium birds,,,Y,2,365,Annual mortality per turbine,0.11,Medium,Y,N,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,1,aves,American Redstart,Setophaga ,ruticilla,Y,2,365,Annual mortality per turbine,0.0275,Low,Y,Y,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,1,aves,Red-tailed Hawk,Buteo,jamaicensis,Y,2,365,Annual mortality per turbine,0.005789474,Low,Y,Y,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,1,aves,Common Pheasant,Phasianus,colchicus,Y,2,365,Annual mortality per turbine,0.005789474,Low,Y,Y,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,1,aves,Ruby-crowned Kinglet,Regulus ,calendula,Y,2,365,Annual mortality per turbine,0.01375,Low,Y,Y,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,1,aves,Turkey Vulture,Cathartes ,aura,Y,2,365,Annual mortality per turbine,0.069473684,High,Y,Y,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
112,USA,"Abilene, Texas",Buffalo Gap 2,32.31055556,-100.1491667,2,aves,Un'ID bird spp,,,Y,2,365,Annual mortality per turbine,0.06875,Low,Y,Y,46225,Forest and grassland,"The area is mostly dominated by dense thickets of ashe juniper (Juniperus ashei), post oak (Quercus stellata), and mesquite (Prosopsis glandulosa) with smaller inclusions of grassland and dryland agricultural fields. Major land uses in the area include livestock grazing, commercial hunting, agriculture",1,155,1.5
